ID,text,target,stance,stance:confidence,against_reason,favor_reason,none_reason,sarcasm,sarcasm:confidence,sentiment,sentiment:confidence,datetime,Date
1471,مدام لقاح الصيني مب معترف فيه ليش من الأساس خلو الناس ياخذونه الكويت ترفض اي واحد ماخذ تطعيم الصيني من الدخول لبلادهم واعتقد السعوديه باديين بنفس الشي للعمرة.,Covid Vaccine,Against,1.0,A_Explicit,,,No,1.0,Neutral,1.0,2021-04-21 20:16:13+00:00,21/04/2021
1473, تكفى اقنعني ليش اتطعم من مرض نسبة الشفاء منه ٩٨٪بدون لقاح واكثر اللي اصيبوا تعافوا حتى بدون مستشفى يعني مو طاعون وجثث الموتى بالآلاف يوميا كما ان اللقاح جديد وغير معروفه مضاعفاته وحتى الوفيات بالاعوام اللي قبله اكثر منه وفيه بشر لا تطعيم ولا ,Covid Vaccine,Against,1.0,A_Explicit,,,No,1.0,Neutral,0.7571,2021-03-19 03:14:47+00:00,19/03/2021
1474,  زين وين اسرة المستشفيات عن هالمجاميع البشرية لا تباعد ولا تطعيم ولاشي ما شفناهم مسدحين بالشوارع من المرض ما فيهم الا العافيه مرض نسبة الشفاء منه اكثر من ٩٠٪ وبدون لقاح ,Covid Vaccine,Against,1.0,A_Explicit,,,No,1.0,Negative,1.0,2021-04-21 01:38:43+00:00,21/04/2021
1475,"MENTION MENTION شهالبلوى .. يعني تجيك هالمصايب عشان لقاح قد يخفف عنك اعراض الانفلونزا   قصدي ""انفلونزا الكورونا"" اللي نسبة الشفاء منها بدون تطعيم ٩٩٪  يبا الكورونا ارحم  #لا_للتطعيم_الاجباري",Covid Vaccine,Against,1.0,A_Explicit,,,No,1.0,Negative,0.6128,2021-10-27 21:32:10+00:00,27/10/2021
1476,MENTION MENTION شيء غريب مرض الشفاء منه بدون تطعيم ٩٩٪ يحتاج ٤ جرعات خلال سنه واحده انا وغيري ملايين البشر ما اخذنا ولا جرعة وما فينا الا العافيه واذا جتنا كورونا شوية تعب وتروح بروحها والحمد لله   ما احتجنا لقاح وجرعات عليها الف علامة استفهام والاطفال بالذات نادر ما تجيهم فما الحاجة لتطعيمهم ؟!,Covid Vaccine,Against,1.0,A_Explicit,,,No,1.0,Neutral,1.0,2021-10-29 17:26:33+00:00,29/10/2021
1477,التحول الإلكتروني نقله لابد منها لكن الخوف من البيروقراطية الإلكترونيه..   ,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-08-27 05:45:39+00:00,27/08/2020
1478, بوركت هذه الجهود الحثيثة في إستمرار تحسين مؤشرات #جودة_التقاضي #وأتمتمة_المحكمة #الإعلان_الإلكتروني #التحول_الرقمي  #digitization #Kuwait,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.598,2021-01-10 08:32:57+00:00,10/01/2021
1484,أكد وزيرا الاستثمار  والصناعة والثروة المعدنية  السعوديان  على ما تشهده السعودية من قفزات نحو التحول الرقمي  مبينَين أن توافر البنية التحتية الجاهزة والعمل التكاملي الحكومي مكّن البلاد للحد من انتشار جائحة كورونا المستجد؛ وذلك بسبب التحضير والاستعداد التقني المبكر.    URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,0.7527,2022-02-04 05:00:00+00:00,04/02/2022
1488, جميل..  دول. الخليج حاليا أصبحت سريعة جدا في التحول التقني والاقتصادي,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.7345,2021-12-21 12:11:51+00:00,21/12/2021
1492,احتجاج  بعض من جماهير تشلسي خارج البريدج بسبب دوري السوبر الاوروبي  - الاوضاع في لندن طبيعية و دون اجراءات احترازية و ارتداء الكمامة بعد أن تم تطعيم اكثر السكان بلقاح كورونا، عادت الحياه الطبيعية هناك 👍🏻  ,Covid Vaccine,Favor,0.5066,,F_Implicit,,No,1.0,Positive,1.0,2021-04-20 16:35:14+00:00,20/04/2021
1493,#ويبينار_التحول_التقني شكراً كانت الدورة جداً رائعة .🌹 URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2019-11-12 20:56:38+00:00,12/11/2019
1494, انا خايف تطعيم كورونا يطلع نفس سم الفيران العجينه الالمانية ما يموت الفار الا بعد اسبوع,Covid Vaccine,Against,0.7489,A_Implicit,,,Yes,0.7008,Negative,1.0,2021-03-14 14:55:48+00:00,14/03/2021
1495,شباب هي جرعة الbooster بتاعت تطعيم كورونا هترقدني في السرير يومين زي المرة اللي فاتت؟,Covid Vaccine,None,0.7897,,,Not clear,No,1.0,Neutral,1.0,2022-05-10 10:03:48+00:00,10/05/2022
1497,MENTION MENTION جيت برد عليك بس ماشاء الله البنات ماقصروا اتمنى انك معاد تحارشين السعوديات 😌✌🏻 وروحي اوقفي في ساحة الاراده واعتصمي ضد تطعيم ڤايروس كورونا 😂💔😩,Covid Vaccine,None,0.7379,,,Not clear,Yes,0.7214,Neutral,0.7214,2021-10-21 03:15:08+00:00,21/10/2021
1498,#التحول_الرقمي جائحة كورونا والأزمة التي مرينا فيها وفترة الحظر حولت وأجهة العالم إلى عالم رقمي تتكاتف المصالح والمؤسسات في الداخل والخارج والعمل على #التحول_الرقمي في جميع التعاملات في قطاع الاعمال وقطاع البيع   وتحول جميع المنشأت الكبرى والصغرى لتتواكب مع عصر التكنولوجيا الجديد URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-07-15 05:14:52+00:00,15/07/2020
1500,جائحة كوفيد الآن أصبحت : 🛑جائحة كوفيد لغير المطعمين  ( دخول مستشفيات   عنايات مركزة  ووفيات) وذلك بنسبة عالية جداً.  المجادلة تضييع فرص النجاة من هذه الجائحة. سارعوا بالتطعيم لكم ولأسركم و لمن تحبون. #تطعيم_كورونا #جائحة_كورونا_لغير_المطعمين,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Neutral,1.0,2021-07-24 22:33:35+00:00,24/07/2021
1501,تطعيم العمالة اليوم  تنظيم رائع الله يعزك يا ديرة الخير 🇰🇼🇰🇼 #نعم_للتطعيم #تطعيم_كورونا ,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-07-26 15:30:21+00:00,26/07/2021
1505,بعض مؤسسات التعليم العالي هالأيام تعمل وفق نظام التعليم عن بعد رغم محدودية الإمكانات وقصر المدة للإستعداد والإنطلاق وتحديات آخرى  ولكنها أظهرت تعاطي إيجابي وهي بكل تأكيد خطوة نحو المسار الصحيح. لابد من التحول التقني ومواكبة العصر والتجديد والإبتكار المستمر  #عمان_تواجه_كورونا,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-03-17 17:16:38+00:00,17/03/2020
1513,لا تتردد وبادر فورًا بأخذ تطعيم #كورونا من أجل أهلك ومجتمعك. #اللقاح_طريقنا_للتعافي,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Neutral,1.0,2021-04-22 13:03:46+00:00,22/04/2021
1514,التحول السريع ل #وزارة_التعليم نحو #التعلم_الإلكتروني  شيء رائع واستثمار ذكي للتعريف بالمنتجات الالكترونيه التي تملكها الوزاره.,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,0.5842,2020-03-12 05:05:25+00:00,12/03/2020
1515,"تطعيم الحوامل أصبح الآن ضرورة ملحّة  وذلك بعد إعلان مركز السيطرة ومكافحة الأمراض المعدية ""CDC"" بأن الحوامل هم الأكثر عرضة للإصابة و الوفاة بفيروس كورونا  مقارنة بالنساء الغير حوامل. #التطعيم_فرصة #covidfacts",Covid Vaccine,Favor,0.7447,,F_Explicit,,No,1.0,Neutral,1.0,2021-09-23 10:15:40+00:00,23/09/2021
1519,  التحول الالكتروني مهم جدا,Digital Transformation,Favor,0.7511,,F_Explicit,,No,1.0,Neutral,0.4232,2020-08-26 11:30:44+00:00,26/08/2020
1520,السؤال هو متى يحين دور #المبتكرين الحالمين لتكون لهم إضافة وأثر في التحول والتطور الحاصل في #نيوم ؟  وهل التغيير والتطور خصوصاً التقني يشمل نيوم فقط أو سوف ينعكس على باقي مدن المملكة؟ URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-11-20 00:07:37+00:00,20/11/2021
1526,"في مساء بهيج  يجتمع قادة العطاء في القطاع غير الربحي لتكريم الرئيس التنفيذي لشركة التحول التقني #عبدالعزيز_الحمادي بمناسبة حصوله على لقب ""أكبر مؤثر تقني عالمي في الإعلام الرقمي"". #أنتم_فخرنا URL",Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2019-11-06 16:37:45+00:00,06/11/2019
1529,حجزت موعد لقاح #كوفيد_19 🙏🙏🤍🦋 والحمدلله اني حجزت بدري وانتظر رسالة منهم ♥️♥️♥️  اللهم لك الحمد للامانه ضروري الجميع يسوي تطعيم بس ابعد عنك الخوف والقلق وكل أمرك بالله فقط 🤍🤍🤍🙏 حفاظاً على صحة الجميع شكرا وزارة الصحة شكرا بابا سلمان شكراً الشخصيه الاستثنائية توفيق الربيعة ,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-12-17 08:59:11+00:00,17/12/2020
1531,لله الحمد تم تطعيم الجرعة الثالثة التنشيطيه وزيادة حقنة الانفلونزا الموسمية..( الوقاية خيرمن العلاج) ...دع عنك الكلام وتوكل على الحى الذى لايموت ! !,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-09-27 14:43:28+00:00,27/09/2021
1537, التحول الالكتروني هو وسيلة وليست غاية.  الغاية هي بناء اقتصاد قوي ومتنوع  وشعب منتج  وتطور في الخدمات ورفاه للمواطن  ودور سياسي وعسكري مؤثر,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.6111,2021-08-25 08:47:27+00:00,25/08/2021
1538,واخيراً لقيت حجز تطعيم كورونا,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.6838,2021-04-05 20:49:49+00:00,05/04/2021
1541,شكرا لكم #أبطال_الصحة  من يزور مراكز #تطعيم_كورونا يلمس مدى التفاني والتقدير من قبل كل العاملين في المراكز فشعار الإنجاز والخدمة المتميزه يرفعه كل موظف في هذه المراكز ,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-04-01 06:53:20+00:00,01/04/2021
1544,MENTION MENTION والله كل اللي خذو تطعيم حاشتهم كورونا ليش نطعم مادري ....!!!!!!!,Covid Vaccine,Against,1.0,A_Explicit,,,No,1.0,Negative,0.6128,2021-08-17 09:37:17+00:00,17/08/2021
1548,MENTION #من_حقنا_نرفض  المريض بالمستشفى وهو محتاج لعملية لايستطيع الطبيب اجباره ولابد من استشارته وتوقيعه على الموافقة فكيف يجبر شخص على تطعيم #كورونا وهو الى الأن في طور التجريب وكل يوم يخرج لنا مشاكل من  التطعيم واخرها تجلط الدم فلابد من دراسة القرار بشكل يناسب الجميع وغير اجباري,Covid Vaccine,Against,1.0,A_Explicit,,,No,1.0,Neutral,1.0,2021-05-18 22:02:54+00:00,18/05/2021
1550,بحمد الله اخذت تطعيم كورونا.. التنظيم و الاستقبال اكثر من رائع فعلا كل شيء كان مدعاة للفخر 🙏🏻💚🇸🇦  ,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-01-07 15:41:42+00:00,07/01/2021
1554,   معجب جدا بهذا التحول الالكتروني الحديث وكأن بلدنا مستعده لمواجهة اصعب الظروف شكرا وزارة التعليم 👏🏻,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-03-12 17:28:04+00:00,12/03/2020
1555,تجربة فريدة لـ #التحول_الرقمي في #التعداد_الالكتروني_2020 ساهمت في انجازه سريعًا وتقليص عدد الموظفين من 6600 في تعداد 2010 إلى 74 موظفًا فقط  #داتاماونت_عمان #بياناتك_هويتك #شارك_في_بناء_المستقبل #احصاء_عمان  URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.6211,2020-12-16 08:05:05+00:00,16/12/2020
1556,اللهم انفع فيه ورفع عنا هذا الوباء والبلاء 🤲🏼 #تطعيم_كورونا,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.6981,2020-12-24 09:10:02+00:00,24/12/2020
1559,   سوال انت وعيالك وقبيلتك عندكم كرت تطعيم واتوقع مليان تختيم جت على لقاح كورونا مريب يمه يالمتعلم وتعرف كل شي كثير خذوه وبخير وعافيه وانا من ضمنهم حتى اعراض بفضل الله ماطلع شي وبكيفكم بس لااحد يجي يتكلم هنا فيه ناس كلمه ت,Covid Vaccine,Favor,1.0,,F_Explicit,,No,0.8188,Positive,0.6174,2021-04-16 13:23:45+00:00,16/04/2021
